id,title,tagline,urlBersih,category,love,comments,author,cityName,provinceName,createdAt,hidup,httpStatus,page,stars,tema
s00_01M17GRTZ7PVFGFERXXK548PV9,NERACA GUE,Catatatan Neraca berbasis AI,https://neracague.vercel.app,opensource,0,0,qodirs_,Grobogan,Jawa Tengah,2026-08-29T19:43:30.956Z,true,200,https://aiclub.id/showcase/s00_01M17GRTZ7PVFGFERXXK548PV9,,"Keuangan / akuntansi personal; Produktivitas personal"
s00_01KYH6PD1P8GJQJZ5Q4PM44CS3,NesaRouter (Alternative 9Router),"Next Smart Adaptive (Nesa) Router - Local-first OpenAI-compatible AI gateway with smart routing, budget controls, encrypted OAuth, and token savers.",https://github.com/99apps-id/nesarouter,opensource,0,0,Reed-One,Bogor,Jawa Barat,2026-07-27T07:12:42.779Z,true,200,https://aiclub.id/showcase/s00_01KYH6PD1P8GJQJZ5Q4PM44CS3,10,"Keuangan / akuntansi personal; Developer tools / infra; Web3 / kripto"
s00_01KXTWXZ10KBXDQJY1WHAQTG6Q,NetBastard,Netbastard is a network security testing tool that uses ARP spoofing techniques. It detects devices on the local network and disrupts internet access for a targ,https://github.com/ekospinach/netbastard,opensource,0,0,Eko Andi Anggriawan,Pontianak,Kalimantan Barat,2026-07-18T15:18:47.313Z,true,200,https://aiclub.id/showcase/s00_01KXTWXZ10KBXDQJY1WHAQTG6Q,1,Lainnya
s00_01KX747QGS3M8J9QYWJATFHQYK,NiBTM Open Science and Research Platform,"Menghubungkan sains, teknologi, dan kolaborasi biomedis.",https://nibtm.web.id,opensource,0,0,dr. Sobri,Jakarta Pusat,DKI Jakarta,2026-07-10T23:01:38.843Z,false,,https://aiclub.id/showcase/s00_01KX747QGS3M8J9QYWJATFHQYK,,"Kesehatan; Data / riset / intelijen"
s00_01KYH73F3GX1JM39PPJRE5XG9M,OpenClaw Desktop Plus,"OpenClaw versi Desktop dengan Fitur-fitur terbaru : Mobile Pairing, Fallback Model Provider, oAuth connection, remote gateway",https://github.com/99apps-id/openclaw-desktop-plus,opensource,0,0,Reed-One,Bogor,Jawa Barat,2026-07-27T07:19:50.870Z,true,200,https://aiclub.id/showcase/s00_01KYH73F3GX1JM39PPJRE5XG9M,2,Developer tools / infra
s00_01KXCWP67V19A6SR24PT4HMM5Y,OrderKu by Bion,"OrderKu membantu UMKM mengetahui keuntungan real-time dari setiap order. Tidak perlu paham akuntansi, semua perhit",https://order.bion.id,saas,0,0,Bion,Surakarta,Jawa Tengah,2026-07-13T04:45:12.518Z,true,200,https://aiclub.id/showcase/s00_01KXCWP67V19A6SR24PT4HMM5Y,,POS / kasir / inventori
s00_01KX78EZFGN379CWWSAAXBZ0AG,Pegasus Tak Terbatas,AI hacking for Pegasus Hacker,https://github.com/sobri3195/pegasus-tak-terbatas,opensource,0,0,dr. Sobri,Jakarta Pusat,DKI Jakarta,2026-07-11T00:15:30.496Z,true,200,https://aiclub.id/showcase/s00_01KX78EZFGN379CWWSAAXBZ0AG,5,Lainnya
s00_01KZ0FZ4VK4WNRJZKTT6CSC6FY,Pomodeck,"Timer Pomodoro dengan flip clock, music, soundscapes, dan statistik produktivitas — single-file HTML, zero dependencies.",https://pomo.aiclubmks.com,web,0,0,arfanlel,Makassar,Sulawesi Selatan,2026-08-02T05:43:22.956Z,true,200,https://aiclub.id/showcase/s00_01KZ0FZ4VK4WNRJZKTT6CSC6FY,,"Game / hiburan / kreatif; Produktivitas personal"
s00_01KX7CZ0FAEQJM3RYBR90TT54J,Portfolio,Portfolio,https://gifariksuryo.xyz,web,0,0,Kemal,Batam,Kepulauan Riau,2026-07-11T01:34:10.221Z,false,523,https://aiclub.id/showcase/s00_01KX7CZ0FAEQJM3RYBR90TT54J,,Web builder / template / portfolio
s00_01KX78DQ14VWPE5AA3Z3KD4RD2,RadioCurate AI,"Clinical Decision-Support UI untuk membantu tim radioterapi membandingkan rencana terapi aktif dengan cohort kasus serupa, membaca insight yang explainable, dan",https://github.com/sobri3195/RadioCurate-AI,opensource,0,0,dr. Sobri,Jakarta Pusat,DKI Jakarta,2026-07-11T00:14:49.053Z,true,200,https://aiclub.id/showcase/s00_01KX78DQ14VWPE5AA3Z3KD4RD2,1,Developer tools / infra
s00_01KY4RA5V0RCCRC6ZGV2CG7S1V,Robot Posting FB Marketplace di Android,"Posting Otomatis di Facebook Marketplace Lewat HP banyak fitur, Lebih Flexibel",https://www.azkazamdigital.com/robotta,tools,0,0,azam,Gowa,Sulawesi Selatan,2026-07-22T11:10:28.940Z,true,200,https://aiclub.id/showcase/s00_01KY4RA5V0RCCRC6ZGV2CG7S1V,,Travel / properti / marketplace
s00_01KY4QZM2KC9VTDYY7C55SVJHM,Robot Posting Facebook Marketplace PC,"Sekarang Jualan Di Marketplace Facebook Bisa Laris Lagi, Otomatis Praktis dan Laris, cocok untuk Produk Lokal UMKM, sales Property dan kendaraan. FItur Lengkap",https://www.azkazamdigital.com/roket,tools,0,1,azam,Gowa,Sulawesi Selatan,2026-07-22T11:04:43.055Z,true,200,https://aiclub.id/showcase/s00_01KY4QZM2KC9VTDYY7C55SVJHM,,Travel / properti / marketplace
s00_01KX03KXC15HNRYQ96FZXZ9H8M,Ruang Belajar,Ruang Belajar Mamsaka dirancang khusus untuk madrasah — menghubungkan guru dan siswa dalam satu platform sederhana yang efisien,https://ruangbelajar.mam1paciran.sch.id/,web,0,0,Aqil Aziz,Lamongan,Jawa Timur,2026-07-08T05:36:08.393Z,true,200,https://aiclub.id/showcase/s00_01KX03KXC15HNRYQ96FZXZ9H8M,,Pendidikan / sekolah
s00_01KXADTZPVFZJ5ZNYBHFBYC3K8,SIJADWAL,AUTOMASI PEMBUATAN JADWAL PELAJARAN,https://sijadwal.sfn.web.id,saas,0,0,sfndev,Bulungan,Kalimantan Utara,2026-07-12T05:47:10.196Z,true,200,https://aiclub.id/showcase/s00_01KXADTZPVFZJ5ZNYBHFBYC3K8,,"Produktivitas personal; Travel / properti / marketplace"
s00_01KX27N1R1PEWFKPZVZSQDDCQH,STEM Simulator,"Memanfaatkan Vibecoding untuk membantu guru dalam membuat simulator interaktif STEM (Science, Technology, Engineering & Math) agar lebih mudah dan menyenangkan",https://sites.google.com/view/simulator-smp/halaman-muka,opensource,0,0,pmherlambang,Semarang,Jawa Tengah,2026-07-09T01:25:08.755Z,true,200,https://aiclub.id/showcase/s00_01KX27N1R1PEWFKPZVZSQDDCQH,,Pendidikan / sekolah
s00_01KY7691XA22D6282Q865YADT7,SatsetOps,Kelola server tanpa perlu jadi sysadmin,https://satsetops.com,saas,0,0,Fauzan Azmi,Bandung,Jawa Barat,2026-07-23T09:53:01.143Z,true,200,https://aiclub.id/showcase/s00_01KY7691XA22D6282Q865YADT7,,Lainnya
s00_01M1NQ9T776RGY3TYJ0ZPX30B5,SatsetUI,AI Website Builder Indonesia,https://satsetui.com,tools,0,0,Fauzan Azmi,Bandung,Jawa Barat,2026-09-04T08:07:00.574Z,true,200,https://aiclub.id/showcase/s00_01M1NQ9T776RGY3TYJ0ZPX30B5,,Web builder / template / portfolio
s00_01KZWH8Q4V1NJJVQAVZGMHS4H2,Simulator Praktikum Keselamatan & Kesehatan Kerja,Memanfaatkan AI Vibecoding untuk membuat media edukasi interaktif bagi praktisi dan mahasiswa tentang Kesehatan dan Keselamatan Kerja (K3).,https://portalpraktikumk3.netlify.app/,web,0,0,pmherlambang,Semarang,Jawa Tengah,2026-08-13T03:04:49.261Z,true,200,https://aiclub.id/showcase/s00_01KZWH8Q4V1NJJVQAVZGMHS4H2,,"Pendidikan / sekolah; Kesehatan"
s00_01M1EJTA05EJ34HGC259HT0F4B,Siraj - Kompas Dunia & Akhirat,"Siraj adalah aplikasi perencana hidup (life planner), pelacak kebiasaan (habit tracker), dan jurnal evaluasi diri berbasis nilai-nilai Islam.",https://muhawaluddin.com,web,0,0,Wall,Mamuju Tengah,Sulawesi Barat,2026-09-01T13:33:57.810Z,true,200,https://aiclub.id/showcase/s00_01M1EJTA05EJ34HGC259HT0F4B,,Produktivitas personal
s00_01M11TVZRDMHPFCEXPHJC47S7S,Slice n Burst,Keep stressn't,https://slice-n-burst.lovable.app/,lainnya,0,0,Ridwan Firmansyah,Tangerang Selatan,Banten,2026-08-27T14:44:33.334Z,true,200,https://aiclub.id/showcase/s00_01M11TVZRDMHPFCEXPHJC47S7S,,Lainnya
s00_01KXTWR5FXPJM4CW6VRFM0MK42,SlimTabler,Slim PHP Framework+Tabler UI Starter Kit,https://github.com/ekospinach/SlimTabler,opensource,0,0,Eko Andi Anggriawan,Pontianak,Kalimantan Barat,2026-07-18T15:15:37.353Z,true,200,https://aiclub.id/showcase/s00_01KXTWR5FXPJM4CW6VRFM0MK42,0,Developer tools / infra
s00_01KZ2QBGE74P1NB390W2G8ETK0,Smart Hub,"personal dashboard untuk menyimpan, mengelola, dan membuka semua link penting dalam satu tempat.",https://rizqiopel.okegas.app/demo-smarthub,produk,0,0,Rizqi,Tulungagung,Jawa Timur,2026-08-03T02:30:57.035Z,true,200,https://aiclub.id/showcase/s00_01KZ2QBGE74P1NB390W2G8ETK0,,Lainnya
s00_01KXYVK6XWYJBQ2W5GA7K0B14X,Stock Agent IDX,"Pusat komando investasi cerdasmu. Pantau kondisi pasar, lihat riwayat portofoliomu, dan temukan saham potensial lewat analisa AI.",https://stocks.hamboo.me/,saas,0,0,kikan,Bekasi,Jawa Barat,2026-07-20T04:12:24.085Z,true,200,https://aiclub.id/showcase/s00_01KXYVK6XWYJBQ2W5GA7K0B14X,,"POS / kasir / inventori; Data / riset / intelijen"
s00_01KYQ9S4YT4NW7077DV1QSBXF8,Tagih Dong - Free Invoice Maker,"Bikin invoice rapi, tanpa bikin pusing. Cukup isi detail jualan atau pekerjaanmu. Tagih Dong bantu rapikan invoice, tambahkan QRIS, dan print ke PDF",https://tagihdong.99apps.id,opensource,0,0,Reed-One,Bogor,Jawa Barat,2026-07-29T16:02:05.130Z,true,200,https://aiclub.id/showcase/s00_01KYQ9S4YT4NW7077DV1QSBXF8,,"Keuangan / akuntansi personal; Developer tools / infra"
s00_01KYTF3DC82BX1B8QDWXZ8NNAB,UKM MyTriv,"All-in-One ERP untuk UMKM Indonesia Satu Platform untuk Semua Kebutuhan Bisnis POS, Akuntansi, HRM, CRM dalam satu ekosistem. ERP berbasis AI.",https://ukm.mytriv.com,saas,0,0,mytriv,Cimahi,Jawa Barat,2026-07-30T21:32:47.907Z,true,200,https://aiclub.id/showcase/s00_01KYTF3DC82BX1B8QDWXZ8NNAB,,"POS / kasir / inventori; CRM / WhatsApp automation"
s00_01KXQER678YYR6K88J4HTR76RY,Undangan Online,"Bagikan momen bahagia Anda dengan undangan digital yang interaktif. Cepat, hemat biaya, dan ramah lingkungan.",https://unline.my.id/,saas,0,0,Deni,Jepara,Jawa Tengah,2026-07-17T07:13:14.705Z,true,200,https://aiclub.id/showcase/s00_01KXQER678YYR6K88J4HTR76RY,,Web builder / template / portfolio
s00_01KZ1AP5FSPEHMG2N3JYMBZ1XQ,Virtual Monopoly,"Bawa imajinasimu mengelilingi 190+ negara di dunia! Kocok dadu Monopoly, jelajahi destinasi wisata dunia secara real-time di peta interaktif, baca ensiklopedia",https://mytriv.com/hotels,lainnya,0,0,mytriv,Cimahi,Jawa Barat,2026-08-02T13:30:20.257Z,true,200,https://aiclub.id/showcase/s00_01KZ1AP5FSPEHMG2N3JYMBZ1XQ,,"Game / hiburan / kreatif; Travel / properti / marketplace"
s00_01M1EJFP5DM57NPCJ9SSFTBJGB,Wall Blog,Personal Blog untuk ide dan dokumentasi pembelajaran,https://blog.muhawaluddin.com/,web,0,0,Wall,Mamuju Tengah,Sulawesi Barat,2026-09-01T13:28:10.205Z,true,200,https://aiclub.id/showcase/s00_01M1EJFP5DM57NPCJ9SSFTBJGB,,"Pendidikan / sekolah; Web builder / template / portfolio"
s00_01KZJC7TXVYTM9BJFGB5SQWEXD,Website Builder Unicore Labs,Unicore Labs - Smartphone Training and Bussiness,https://unicorelabs.com,web,0,0,prodigiz,Karawang,Jawa Barat,2026-08-09T04:24:33.160Z,true,200,https://aiclub.id/showcase/s00_01KZJC7TXVYTM9BJFGB5SQWEXD,,Web builder / template / portfolio
s00_01KYF436GSJ1ECGHY9RE3MZXRT,Website Pesantren,Website Pondok Pesantren Irsyadul Haq Manado,https://www.irsyadulhaq.or.id/,web,0,0,Anto,Minahasa Utara,Sulawesi Utara,2026-07-26T11:48:47.726Z,true,200,https://aiclub.id/showcase/s00_01KYF436GSJ1ECGHY9RE3MZXRT,,"Pendidikan / sekolah; Pemerintahan / desa / komunitas"
s00_01KZZNXSM2FVVMBJM1V4CBF4DJ,Website uline.my.id,Jasa service HP iphone android cikampek,https://uline.my.id,web,0,0,prodigiz,Karawang,Jawa Barat,2026-08-14T08:23:57.581Z,false,,https://aiclub.id/showcase/s00_01KZZNXSM2FVVMBJM1V4CBF4DJ,,Lainnya
s00_01KXDSCD4HPD4D3HYM76M9YGAB,"e-Mail.Web.ID : 1 Login, Unlimited Email Addreses","1 Akun Login, Buat Bikin Unlimited Email",https://e-mail.web.id,saas,0,0,RIFAN MUAZIN,Bantul,DI Yogyakarta,2026-07-13T13:06:38.614Z,true,200,https://aiclub.id/showcase/s00_01KXDSCD4HPD4D3HYM76M9YGAB,,Lainnya
s00_01M1E8G2SQCCJXSB65MNPW9B4R,flamegate llm gateway,llm,https://github.com/bobbyunknown/flamegate,opensource,0,0,Insomnia,Ogan Komering Ilir,Sumatera Selatan,2026-09-01T10:33:36.378Z,true,200,https://aiclub.id/showcase/s00_01M1E8G2SQCCJXSB65MNPW9B4R,1,Developer tools / infra
s00_01KY0C5ZGQATSEPE5TG57DM51T,haccp-dinarproject,aplikasi website untuk dokumentasi semua kegiatan sppg dapur mgb untuk sertifikasi haccp dan aktifitas dari divisi setiap dapur,https://haccpdinarproject.com/,web,0,0,fai,Sambas,Kalimantan Barat,2026-07-20T18:21:30.739Z,false,530,https://aiclub.id/showcase/s00_01KY0C5ZGQATSEPE5TG57DM51T,,Lainnya
s00_01KY0CMHCGYCW875FSY9ZDY917,kalbarnusantara,portal berita lokal 100% dari ai yang saya buat,https://kalbarnusantara.id,web,0,0,fai,Sambas,Kalimantan Barat,2026-07-20T18:29:27.784Z,false,530,https://aiclub.id/showcase/s00_01KY0CMHCGYCW875FSY9ZDY917,,Lainnya
s00_01KXHN8W6TJTJE4XSQ2GK09EHV,kisahkan,menjelajah kisah menggapai hikmah,https://play.google.com/store/apps/details?id=com.lamsz.kisahkan,produk,0,0,jy3,Bantul,DI Yogyakarta,2026-07-15T01:11:46.429Z,true,200,https://aiclub.id/showcase/s00_01KXHN8W6TJTJE4XSQ2GK09EHV,,Lainnya
s00_01KWY6F6MCW9RF7HHDEQVCTB0N,portalonline,"Custom CMA untuk portal berita, sekolah, perusahaan, dan organisasi",https://portalonline.id/,saas,0,0,kwie,Lampung Selatan,Lampung,2026-07-07T11:47:30.894Z,true,200,https://aiclub.id/showcase/s00_01KWY6F6MCW9RF7HHDEQVCTB0N,,Pendidikan / sekolah
s00_01KY0CH85D9TNCVQ8EJ3S1WXAB,siapabsen,"aplikasi absen berbasis lock gps lokasi dari karyawan mbg,  kantor, cafe dan lainnya.",https://siapabsen.com,saas,0,0,fai,Sambas,Kalimantan Barat,2026-07-20T18:27:40.129Z,false,530,https://aiclub.id/showcase/s00_01KY0CH85D9TNCVQ8EJ3S1WXAB,,Pendidikan / sekolah
s00_01KXBQS1HCKJB7PA4J8P2WD2HQ,wetonque,"Warisan leluhur Jawa kini hadir dalam genggamanmu, naratif, personal, dan gratis. Bukan kalkulator biasa.",https://wetonque.vercel.app/,web,0,0,,Malang,Jawa Timur,2026-07-12T18:00:06.745Z,true,200,https://aiclub.id/showcase/s00_01KXBQS1HCKJB7PA4J8P2WD2HQ,,Lainnya
